Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Kategori,Durasi Langganan (hari),Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
1,14,2022-12-09,2023-06-07,41,1,1,1,180,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-08-29,2023-05-07,27,1,3,1,251,False,True,False,False,False,False,False,False,False,False,True
2,15,2022-08-25,2023-03-07,42,1,1,1,194,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-08-15,2023-06-07,45,0,2,1,296,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-11-08,2023-07-07,36,0,4,1,241,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-10-08,2023-06-07,35,1,1,1,242,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-26,2023-04-07,38,1,3,1,255,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-07-19,2023-06-07,41,0,4,1,323,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-07-17,2023-06-07,43,1,2,1,325,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-07-17,2023-06-07,44,1,2,1,325,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-07-17,2023-04-07,35,1,2,1,264,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-11-07,2023-06-07,39,1,1,1,212,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-07,2023-05-07,43,1,4,1,304,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-07-07,2023-06-07,36,1,4,1,335,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-08-07,2023-05-07,49,0,1,2,273,False,False,False,False,True,False,False,False,False,False,True
0,12,2022-06-07,2023-08-07,29,0,3,1,426,False,False,False,True,False,False,False,False,False,False,True
1,10,2022-03-07,2023-04-07,45,1,2,1,396,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-06-30,2023-06-07,44,0,1,1,342,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-06-27,2023-04-07,40,0,4,1,284,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-06-26,2023-08-07,51,0,4,2,407,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-06-27,2023-05-07,30,0,4,1,314,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-06-28,2023-08-07,50,1,4,2,405,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-06-30,2023-06-07,39,1,2,1,342,False,False,False,False,False,False,False,False,False,True,True
2,11,2022-02-07,2023-07-07,51,1,2,2,515,False,False,True,False,False,False,False,False,False,False,True
1,10,2022-05-07,2023-05-07,42,1,1,1,365,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-11-07,2023-07-07,34,0,2,1,242,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-07-18,2023-06-07,28,1,2,1,324,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-25,2023-07-07,43,1,2,1,347,False,False,False,False,False,False,False,False,True,False,True
0,11,2022-07-28,2023-06-07,27,0,2,1,314,True,False,False,False,False,False,False,False,False,False,True
2,13,2022-05-08,2023-08-07,49,0,4,2,456,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-09-08,2023-05-07,35,0,1,1,241,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-08-14,2023-06-07,34,1,2,1,297,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-08-15,2023-05-07,28,1,3,1,265,False,False,False,False,False,False,True,False,False,False,True
1,15,2022-08-16,2023-07-07,49,0,2,2,325,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-08-25,2023-04-07,51,0,2,2,225,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-08-27,2023-06-07,36,1,1,1,284,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-06-09,2023-06-07,37,1,4,1,363,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-08-09,2023-07-07,48,1,1,1,332,False,False,False,False,False,False,False,False,False,True,True
2,13,2022-09-13,2023-04-07,45,0,4,1,206,False,False,True,False,False,False,False,False,False,False,True
0,11,2022-09-15,2023-06-07,39,1,2,1,265,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-09-19,2023-05-07,39,1,3,1,230,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-09-22,2023-07-07,46,0,4,1,288,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-09-24,2023-06-07,30,0,3,1,256,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-09-30,2023-06-07,32,0,3,1,250,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-03-10,2023-05-07,39,1,1,1,423,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-08-10,2023-07-07,35,0,3,1,331,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-09-10,2023-07-07,41,0,3,1,300,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-12-10,2023-08-07,32,0,4,1,240,False,False,False,False,False,False,True,False,False,False,True
2,14,2022-10-15,2023-06-07,41,0,4,1,235,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-17,2023-06-07,36,0,4,1,233,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-10-19,2023-07-07,49,1,1,2,261,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-22,2023-09-07,30,0,3,1,320,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-10-23,2023-06-07,40,0,3,1,227,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-10-27,2023-07-07,46,0,2,1,253,False,False,True,False,False,False,False,False,False,False,True
0,11,2022-10-28,2023-06-07,30,0,4,1,222,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-01-11,2023-08-07,48,1,1,1,573,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-04-11,2023-05-07,50,1,2,2,391,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-05-11,2023-06-07,27,1,4,1,392,False,False,False,False,False,False,False,False,True,False,True
2,14,2022-04-11,2023-07-07,51,0,1,2,452,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-05-11,2023-07-07,38,1,3,1,422,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-04-11,2023-05-07,39,1,1,1,391,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-05-11,2023-05-07,45,0,4,1,361,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-03-11,2023-06-07,29,1,1,1,453,False,False,False,False,False,False,True,False,False,False,True
1,13,2022-10-31,2023-07-07,35,1,3,1,249,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-10-26,2023-04-07,51,0,4,2,163,False,False,False,False,False,True,False,False,False,False,True
1,11,2022-10-16,2023-06-07,51,1,4,2,234,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-10-16,2023-07-07,42,0,3,1,264,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-09-17,2023-06-07,48,0,1,1,263,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-12-09,2023-04-07,40,1,4,1,119,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-09-13,2023-07-07,39,1,4,1,297,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-09-09,2023-07-07,44,1,1,1,301,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-03-09,2023-06-07,27,0,1,1,455,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-08-31,2023-05-07,35,1,2,1,249,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-08-25,2023-07-07,45,1,4,1,316,True,False,False,False,False,False,False,False,False,False,True
0,12,2022-08-15,2023-07-07,33,1,2,1,326,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-08-16,2023-07-07,32,0,4,1,325,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-07-28,2023-05-07,51,0,1,2,283,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-07-28,2023-06-07,40,0,2,1,314,False,False,False,False,False,False,True,False,False,False,True
2,15,2022-07-22,2023-06-07,47,1,1,1,320,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-07-19,2023-06-07,42,1,4,1,323,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-07-16,2023-06-07,41,1,2,1,326,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-07-15,2023-09-07,43,1,2,1,419,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-07-16,2023-05-07,42,0,2,1,295,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-09-07,2023-06-07,28,1,3,1,273,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-07-07,2023-05-07,40,0,1,1,304,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-07-07,2023-09-07,46,0,2,1,427,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-06-07,2023-05-07,39,0,1,1,334,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-06-30,2023-06-07,41,0,3,1,342,False,False,False,False,False,False,False,False,True,False,True
1,15,2022-06-27,2023-05-07,30,1,2,1,314,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-06-28,2023-08-07,32,1,2,1,405,False,False,False,False,True,False,False,False,False,False,True
0,14,2022-06-28,2023-06-07,38,1,4,1,344,False,False,False,True,False,False,False,False,False,False,True
1,11,2022-06-29,2023-08-07,38,1,2,1,404,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-01-07,2023-06-07,32,1,3,1,516,False,False,False,False,False,False,True,False,False,False,True
2,14,2022-03-07,2023-07-07,27,1,2,1,487,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-04-07,2023-06-07,50,0,2,2,426,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-10-07,2023-07-07,30,1,3,1,273,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-07-23,2023-06-07,49,1,3,2,319,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-07-24,2023-07-07,32,0,1,1,348,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-07-26,2023-06-07,35,1,3,1,316,False,False,True,False,False,False,False,False,False,False,True
1,12,2022-07-08,2023-08-07,44,1,2,1,395,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-10-08,2023-05-07,49,0,1,2,211,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-08-14,2023-06-07,39,1,3,1,297,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-08-16,2023-06-07,38,0,3,1,295,False,False,False,False,False,False,False,False,True,False,True
0,10,2022-08-20,2023-08-07,38,0,1,1,352,True,False,False,False,False,False,False,False,False,False,True
2,11,2022-08-25,2023-05-07,37,1,3,1,255,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-08-28,2023-07-07,28,1,1,1,313,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-05-09,2023-06-07,49,1,2,2,394,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-08-09,2023-08-07,33,0,2,1,363,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-09-14,2023-05-07,48,1,2,1,235,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-09-16,2023-06-07,34,1,2,1,264,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-09-19,2023-06-07,39,0,3,1,261,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-09-23,2023-07-07,30,1,2,1,287,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-09-29,2023-07-07,37,1,2,1,281,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-02-10,2023-06-07,38,1,4,1,482,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-08-10,2023-05-07,42,0,1,1,270,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-09-10,2023-07-07,35,0,1,1,300,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-11-10,2023-08-07,30,1,2,1,270,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-10-14,2023-09-07,48,0,4,1,328,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-10-16,2023-06-07,48,1,2,1,234,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-10-18,2023-07-07,32,1,1,1,262,False,False,False,False,True,False,False,False,False,False,True
1,15,2022-10-22,2023-07-07,27,1,4,1,258,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-10-23,2023-09-07,48,0,1,1,319,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-10-26,2023-06-07,33,1,1,1,224,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-10-27,2023-07-07,28,1,3,1,253,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-10-31,2023-07-07,46,1,1,1,249,False,False,False,False,False,True,False,False,False,False,True
1,11,2022-01-11,2023-08-07,40,1,1,1,573,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-03-11,2023-05-07,49,1,3,2,422,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-04-11,2023-06-07,41,0,2,1,422,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-05-11,2023-07-07,38,1,2,1,422,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-05-11,2023-07-07,42,0,1,1,422,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-05-11,2023-05-07,27,0,4,1,361,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-05-11,2023-06-07,41,0,2,1,392,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-03-11,2023-07-07,41,0,2,1,483,False,False,False,False,False,False,False,False,True,False,True
2,11,2022-10-27,2023-07-07,49,1,1,2,253,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-10-24,2023-04-07,28,0,3,1,165,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-10-17,2023-07-07,44,1,1,1,263,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-06-10,2023-07-07,47,0,2,1,392,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-09-18,2023-06-07,29,1,2,1,262,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-09-17,2023-04-07,31,0,1,1,202,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-09-13,2023-08-07,28,0,4,1,328,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-09-09,2023-07-07,32,1,4,1,301,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-02-09,2023-07-07,43,1,3,1,513,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-01-09,2023-06-07,48,1,4,1,514,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-08-16,2023-07-07,28,1,1,1,325,False,False,True,False,False,False,False,False,False,False,True
0,14,2022-08-17,2023-07-07,31,0,2,1,324,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-07-29,2023-07-07,47,1,1,1,343,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-07-28,2023-06-07,39,0,3,1,314,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-07-25,2023-07-07,35,1,3,1,347,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-07-26,2023-06-07,42,0,3,1,316,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-07-17,2023-07-07,30,1,4,1,355,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-07-16,2023-06-07,34,1,3,1,326,False,False,False,True,False,False,False,False,False,False,True
0,11,2022-07-17,2023-09-07,35,1,3,1,417,False,True,False,False,False,False,False,False,False,False,True
